date,city,aqi,temperature,festival,outbreak,patients_admitted
2024-11-24,Bangalore,83.0,19.6,,2,133
2024-11-25,Bangalore,95.0,13.4,,2,163
2024-11-26,Bangalore,182.0,17.5,,2,178
2024-11-27,Bangalore,55.0,21.9,,2,169
2024-11-28,Bangalore,142.0,21.8,,2,176
2024-11-29,Bangalore,109.0,19.0,,2,157
2024-11-30,Bangalore,90.0,19.6,,2,140
2024-12-01,Bangalore,79.0,13.5,,2,129
2024-12-02,Bangalore,102.0,18.6,,2,163
2024-12-03,Bangalore,177.0,18.1,,2,180
2024-12-04,Bangalore,54.0,17.7,,2,149
2024-12-05,Bangalore,104.0,15.0,,2,159
2024-12-06,Bangalore,77.0,14.9,,2,172
2024-12-07,Bangalore,176.0,21.7,,2,156
2024-12-08,Bangalore,141.0,20.6,,0,99
2024-12-09,Bangalore,162.0,21.0,,0,140
2024-12-10,Bangalore,144.0,13.3,,0,148
2024-12-11,Bangalore,154.0,13.7,,0,153
2024-12-12,Bangalore,126.0,13.5,,0,140
2024-12-13,Bangalore,235.0,10.8,,0,169
2024-12-14,Bangalore,125.0,14.5,,0,92
2024-12-15,Bangalore,136.0,19.4,,0,114
2024-12-16,Bangalore,122.0,16.5,,0,125
2024-12-17,Bangalore,120.0,14.2,,0,139
2024-12-18,Bangalore,199.0,17.6,,0,162
2024-12-19,Bangalore,156.0,15.2,,0,142
2024-12-20,Bangalore,145.0,18.1,,0,141
2024-12-21,Bangalore,190.0,18.7,,0,131
2024-12-22,Bangalore,144.0,16.0,,0,113
2024-12-23,Bangalore,169.0,16.9,,0,168
2024-12-24,Bangalore,127.0,17.6,,0,142
2024-12-25,Bangalore,173.0,20.2,Christmas,0,186
2024-12-26,Bangalore,87.0,20.1,,0,145
2024-12-27,Bangalore,158.0,16.4,,0,149
2024-12-28,Bangalore,131.0,16.9,,0,103
2024-12-29,Bangalore,164.0,17.6,,0,123
2024-12-30,Bangalore,147.0,19.5,,0,139
2024-12-31,Bangalore,102.0,17.4,,0,153
2025-01-01,Bangalore,125.0,18.7,New Year,0,207
2025-01-02,Bangalore,103.0,19.3,,0,125
2025-01-03,Bangalore,136.0,20.1,,0,143
2025-01-04,Bangalore,68.0,10.8,,0,101
2025-01-05,Bangalore,162.0,19.3,,0,129
2025-01-06,Bangalore,181.0,19.3,,0,164
2025-01-07,Bangalore,120.0,20.7,,0,148
2025-01-08,Bangalore,115.0,16.8,,0,129
2025-01-09,Bangalore,145.0,18.4,,0,150
2025-01-10,Bangalore,148.0,21.9,,0,144
2025-01-11,Bangalore,67.0,16.6,,0,97
2025-01-12,Bangalore,139.0,17.5,,0,138
2025-01-13,Bangalore,63.0,18.1,,0,122
2025-01-14,Bangalore,140.0,21.2,,2,184
2025-01-15,Bangalore,130.0,22.9,,2,178
2025-01-16,Bangalore,115.0,14.0,,2,176
2025-01-17,Bangalore,142.0,14.0,,2,186
2025-01-18,Bangalore,139.0,20.7,,2,161
2025-01-19,Bangalore,134.0,14.6,,2,143
2025-01-20,Bangalore,200.0,18.2,,2,215
2025-01-21,Bangalore,150.0,20.0,,2,193
2025-01-22,Bangalore,81.0,18.7,,2,161
2025-01-23,Bangalore,119.0,19.8,,2,169
2025-01-24,Bangalore,152.0,13.4,,2,196
2025-01-25,Bangalore,103.0,14.9,,2,130
2025-01-26,Bangalore,107.0,12.3,,2,138
2025-01-27,Bangalore,174.0,17.5,,0,150
2025-01-28,Bangalore,139.0,18.5,,0,164
2025-01-29,Bangalore,124.0,21.0,,0,144
2025-01-30,Bangalore,196.0,13.3,,0,174
2025-01-31,Bangalore,117.0,18.6,,0,138
2025-02-01,Bangalore,136.0,18.2,,0,114
2025-02-02,Bangalore,65.0,17.1,,0,108
2025-02-03,Bangalore,209.0,16.6,,0,162
2025-02-04,Bangalore,163.0,21.0,,0,155
2025-02-05,Bangalore,212.0,17.5,,0,173
2025-02-06,Bangalore,130.0,23.2,,0,154
2025-02-07,Bangalore,76.0,20.9,,0,142
2025-02-08,Bangalore,144.0,23.3,,0,135
2025-02-09,Bangalore,241.0,23.4,,0,154
2025-02-10,Bangalore,132.0,21.1,,0,141
2025-02-11,Bangalore,128.0,21.2,,0,154
2025-02-12,Bangalore,165.0,17.5,,0,156
2025-02-13,Bangalore,151.0,21.1,,0,156
2025-02-14,Bangalore,198.0,16.9,,0,175
2025-02-15,Bangalore,181.0,17.9,,0,131
2025-02-16,Bangalore,192.0,20.3,,0,125
2025-02-17,Bangalore,104.0,17.1,,0,140
2025-02-18,Bangalore,141.0,19.3,,0,156
2025-02-19,Bangalore,140.0,21.6,,0,151
2025-02-20,Bangalore,84.0,19.9,,2,177
2025-02-21,Bangalore,171.0,25.0,,2,198
2025-02-22,Bangalore,83.0,20.6,,2,137
2025-02-23,Bangalore,146.0,17.0,,2,141
2025-02-24,Bangalore,183.0,19.2,,2,201
2025-02-25,Bangalore,170.0,25.6,,2,203
2025-02-26,Bangalore,134.0,21.5,,2,184
2025-02-27,Bangalore,131.0,20.6,,2,179
2025-02-28,Bangalore,131.0,21.3,,2,190
2025-03-01,Bangalore,97.0,16.3,,2,154
2025-03-02,Bangalore,126.0,20.1,,2,156
2025-03-03,Bangalore,71.0,22.7,,2,170
2025-03-04,Bangalore,134.0,22.7,,2,193
2025-03-05,Bangalore,76.0,16.4,,2,184
2025-03-06,Bangalore,25.0,23.4,,2,171
2025-03-07,Bangalore,20.0,20.8,,2,186
2025-03-08,Bangalore,41.0,25.7,,2,150
2025-03-09,Bangalore,86.0,19.7,,2,142
2025-03-10,Bangalore,97.0,23.6,,2,172
2025-03-11,Bangalore,48.0,20.5,,2,188
2025-03-12,Bangalore,31.0,24.7,,2,178
2025-03-13,Bangalore,20.0,19.9,,2,182
2025-03-14,Bangalore,152.0,17.4,Holi,0,200
2025-03-15,Bangalore,55.0,26.9,,0,120
2025-03-16,Bangalore,88.0,19.7,,0,124
2025-03-17,Bangalore,94.0,25.1,,0,144
2025-03-18,Bangalore,70.0,17.8,,0,135
2025-03-19,Bangalore,70.0,28.1,,0,146
2025-03-20,Bangalore,20.0,19.5,,0,138
2025-03-21,Bangalore,96.0,24.7,,0,147
2025-03-22,Bangalore,29.0,24.3,,0,101
2025-03-23,Bangalore,82.0,16.4,,0,122
2025-03-24,Bangalore,71.0,25.1,,0,259
2025-03-25,Bangalore,69.0,17.3,,0,132
2025-03-26,Bangalore,92.0,22.3,,0,154
2025-03-27,Bangalore,100.0,20.1,,0,152
2025-03-28,Bangalore,21.0,21.6,,0,155
2025-03-29,Bangalore,59.0,22.8,,0,103
2025-03-30,Bangalore,150.0,22.6,Eid,0,170
2025-03-31,Bangalore,53.0,21.2,,0,149
2025-04-01,Bangalore,74.0,28.5,,0,143
2025-04-02,Bangalore,89.0,17.8,,0,130
2025-04-03,Bangalore,108.0,25.4,,0,145
2025-04-04,Bangalore,72.0,25.9,,0,138
2025-04-05,Bangalore,103.0,26.4,,0,126
2025-04-06,Bangalore,52.0,27.5,,0,115
2025-04-07,Bangalore,167.0,22.2,,0,167
2025-04-08,Bangalore,78.0,23.4,,0,142
2025-04-09,Bangalore,48.0,24.4,,0,136
2025-04-10,Bangalore,127.0,20.7,,0,150
2025-04-11,Bangalore,83.0,22.0,,0,139
2025-04-12,Bangalore,65.0,20.2,,0,121
2025-04-13,Bangalore,89.0,22.4,,0,117
2025-04-14,Bangalore,49.0,19.4,,0,147
2025-04-15,Bangalore,106.0,24.5,,0,143
2025-04-16,Bangalore,66.0,23.4,,0,148
2025-04-17,Bangalore,99.0,27.9,,0,128
2025-04-18,Bangalore,59.0,18.2,,0,141
2025-04-19,Bangalore,120.0,20.6,,0,121
2025-04-20,Bangalore,90.0,27.9,,0,127
2025-04-21,Bangalore,25.0,26.7,,0,151
2025-04-22,Bangalore,116.0,21.5,,0,137
2025-04-23,Bangalore,72.0,22.1,,0,139
2025-04-24,Bangalore,86.0,27.5,,0,146
2025-04-25,Bangalore,20.0,26.5,,0,137
2025-04-26,Bangalore,114.0,22.3,,0,119
2025-04-27,Bangalore,118.0,19.7,,0,109
2025-04-28,Bangalore,108.0,20.4,,0,156
2025-04-29,Bangalore,51.0,27.7,,0,137
2025-04-30,Bangalore,82.0,27.2,,0,141
2025-05-01,Bangalore,91.0,23.9,,0,140
2025-05-02,Bangalore,20.0,23.8,,0,155
2025-05-03,Bangalore,101.0,26.1,,0,104
2025-05-04,Bangalore,129.0,26.9,,0,109
2025-05-05,Bangalore,20.0,21.6,,0,147
2025-05-06,Bangalore,58.0,23.6,,0,135
2025-05-07,Bangalore,66.0,26.1,,0,145
2025-05-08,Bangalore,20.0,26.4,,0,155
2025-05-09,Bangalore,74.0,27.1,,0,145
2025-05-10,Bangalore,92.0,30.2,,0,89
2025-05-11,Bangalore,63.0,27.5,,0,98
2025-05-12,Bangalore,55.0,22.7,,0,142
2025-05-13,Bangalore,73.0,28.3,,0,138
2025-05-14,Bangalore,61.0,27.8,,0,146
2025-05-15,Bangalore,77.0,27.6,,0,152
2025-05-16,Bangalore,121.0,27.0,,1,158
2025-05-17,Bangalore,119.0,23.4,,1,123
2025-05-18,Bangalore,59.0,20.7,,1,125
2025-05-19,Bangalore,45.0,27.1,,1,144
2025-05-20,Bangalore,117.0,28.5,,1,154
2025-05-21,Bangalore,94.0,26.6,,1,166
2025-05-22,Bangalore,39.0,25.9,,1,149
2025-05-23,Bangalore,82.0,28.0,,1,149
2025-05-24,Bangalore,65.0,29.4,,1,133
2025-05-25,Bangalore,100.0,26.1,,1,120
2025-05-26,Bangalore,102.0,27.2,,0,126
2025-05-27,Bangalore,103.0,24.0,,0,150
2025-05-28,Bangalore,61.0,24.7,,0,117
2025-05-29,Bangalore,60.0,26.2,,0,127
2025-05-30,Bangalore,69.0,28.2,,0,142
2025-05-31,Bangalore,118.0,22.5,,0,118
2025-06-01,Bangalore,20.0,24.4,,0,103
2025-06-02,Bangalore,51.0,29.0,,0,135
2025-06-03,Bangalore,89.0,23.5,,0,132
2025-06-04,Bangalore,96.0,23.3,,0,131
2025-06-05,Bangalore,55.0,25.7,,0,127
2025-06-06,Bangalore,111.0,23.5,,0,133
2025-06-07,Bangalore,31.0,28.5,,1,115
2025-06-08,Bangalore,20.0,26.1,,1,123
2025-06-09,Bangalore,57.0,25.5,,1,155
2025-06-10,Bangalore,20.0,23.3,,1,153
2025-06-11,Bangalore,20.0,27.8,,1,135
2025-06-12,Bangalore,21.0,26.0,,1,138
2025-06-13,Bangalore,35.0,30.5,,1,140
2025-06-14,Bangalore,36.0,32.1,,1,111
2025-06-15,Bangalore,106.0,26.1,,1,122
2025-06-16,Bangalore,102.0,25.5,,1,155
2025-06-17,Bangalore,85.0,25.0,,1,144
2025-06-18,Bangalore,41.0,26.4,,1,141
2025-06-19,Bangalore,24.0,16.6,,1,147
2025-06-20,Bangalore,86.0,22.0,,1,145
2025-06-21,Bangalore,148.0,26.9,,1,144
2025-06-22,Bangalore,20.0,28.3,,1,109
2025-06-23,Bangalore,66.0,29.5,,1,153
2025-06-24,Bangalore,36.0,27.8,,1,151
2025-06-25,Bangalore,77.0,26.6,,1,156
2025-06-26,Bangalore,107.0,26.0,,1,151
2025-06-27,Bangalore,20.0,28.0,,1,151
2025-06-28,Bangalore,52.0,27.4,,1,133
2025-06-29,Bangalore,20.0,25.5,,1,115
2025-06-30,Bangalore,108.0,28.4,,0,139
2025-07-01,Bangalore,100.0,26.4,,0,137
2025-07-02,Bangalore,72.0,20.8,,0,137
2025-07-03,Bangalore,20.0,28.4,,0,146
2025-07-04,Bangalore,20.0,26.3,,0,119
2025-07-05,Bangalore,21.0,25.4,,0,94
2025-07-06,Bangalore,20.0,27.6,,0,106
2025-07-07,Bangalore,65.0,26.4,,0,124
2025-07-08,Bangalore,48.0,30.6,,0,127
2025-07-09,Bangalore,91.0,26.5,,0,138
2025-07-10,Bangalore,108.0,29.4,,0,127
2025-07-11,Bangalore,47.0,32.5,,0,128
2025-07-12,Bangalore,20.0,33.7,,0,101
2025-07-13,Bangalore,20.0,25.3,,0,93
2025-07-14,Bangalore,22.0,27.0,,0,145
2025-07-15,Bangalore,78.0,23.4,,0,138
2025-07-16,Bangalore,20.0,29.6,,0,125
2025-07-17,Bangalore,96.0,29.1,,0,126
2025-07-18,Bangalore,92.0,25.1,,0,123
2025-07-19,Bangalore,45.0,26.4,,0,99
2025-07-20,Bangalore,37.0,28.5,,0,94
2025-07-21,Bangalore,106.0,33.1,,0,126
2025-07-22,Bangalore,106.0,25.1,,0,130
2025-07-23,Bangalore,20.0,22.3,,0,125
2025-07-24,Bangalore,86.0,29.8,,0,115
2025-07-25,Bangalore,62.0,21.5,,0,132
2025-07-26,Bangalore,20.0,23.7,,0,101
2025-07-27,Bangalore,82.0,27.2,,0,100
2025-07-28,Bangalore,20.0,27.9,,0,132
2025-07-29,Bangalore,20.0,29.2,,0,133
2025-07-30,Bangalore,68.0,26.3,,0,134
2025-07-31,Bangalore,20.0,28.6,,0,136
2025-08-01,Bangalore,29.0,27.1,,0,119
2025-08-02,Bangalore,49.0,20.5,,0,91
2025-08-03,Bangalore,65.0,24.1,,3,155
2025-08-04,Bangalore,61.0,27.7,,3,186
2025-08-05,Bangalore,51.0,26.0,,3,182
2025-08-06,Bangalore,20.0,20.2,,3,180
2025-08-07,Bangalore,69.0,23.3,,3,184
2025-08-08,Bangalore,69.0,26.9,,3,177
2025-08-09,Bangalore,90.0,28.7,,3,148
2025-08-10,Bangalore,20.0,28.8,,3,155
2025-08-11,Bangalore,20.0,21.0,,3,183
2025-08-12,Bangalore,20.0,23.8,,3,185
2025-08-13,Bangalore,108.0,24.1,,0,136
2025-08-14,Bangalore,107.0,29.2,,0,129
2025-08-15,Bangalore,20.0,23.7,Independence Day,0,159
2025-08-16,Bangalore,89.0,27.9,,0,101
2025-08-17,Bangalore,63.0,17.3,,0,85
2025-08-18,Bangalore,20.0,25.4,,0,118
2025-08-19,Bangalore,117.0,21.9,,0,140
2025-08-20,Bangalore,69.0,23.4,,0,127
2025-08-21,Bangalore,82.0,25.4,,0,130
2025-08-22,Bangalore,53.0,24.0,,0,131
2025-08-23,Bangalore,20.0,19.8,,0,101
2025-08-24,Bangalore,33.0,24.8,,0,91
2025-08-25,Bangalore,30.0,23.6,,0,126
2025-08-26,Bangalore,62.0,23.5,,0,111
2025-08-27,Bangalore,64.0,25.5,,0,130
2025-08-28,Bangalore,68.0,23.9,,0,123
2025-08-29,Bangalore,62.0,28.8,,0,125
2025-08-30,Bangalore,20.0,20.9,,0,109
2025-08-31,Bangalore,49.0,23.8,,0,108
2025-09-01,Bangalore,20.0,25.8,,0,112
2025-09-02,Bangalore,83.0,23.0,,0,120
2025-09-03,Bangalore,35.0,23.4,,0,112
2025-09-04,Bangalore,52.0,22.5,,0,119
2025-09-05,Bangalore,78.0,26.6,,0,132
2025-09-06,Bangalore,46.0,21.8,,0,99
2025-09-07,Bangalore,72.0,29.8,,0,87
2025-09-08,Bangalore,39.0,26.7,,0,124
2025-09-09,Bangalore,20.0,16.7,,0,108
2025-09-10,Bangalore,20.0,24.9,,0,110
2025-09-11,Bangalore,32.0,17.3,,0,131
2025-09-12,Bangalore,20.0,23.2,,0,120
2025-09-13,Bangalore,90.0,21.2,,0,93
2025-09-14,Bangalore,130.0,28.0,,0,98
2025-09-15,Bangalore,21.0,22.4,,0,112
2025-09-16,Bangalore,43.0,21.0,,0,124
2025-09-17,Bangalore,123.0,20.8,,0,132
2025-09-18,Bangalore,87.0,16.8,,0,121
2025-09-19,Bangalore,45.0,21.2,,0,111
2025-09-20,Bangalore,148.0,23.3,,0,102
2025-09-21,Bangalore,148.0,24.1,,0,109
2025-09-22,Bangalore,20.0,19.5,,0,135
2025-09-23,Bangalore,51.0,19.4,,0,121
2025-09-24,Bangalore,25.0,24.3,,0,129
2025-09-25,Bangalore,43.0,21.8,,0,131
2025-09-26,Bangalore,50.0,24.5,,0,115
2025-09-27,Bangalore,78.0,24.3,,0,91
2025-09-28,Bangalore,20.0,19.9,,0,87
2025-09-29,Bangalore,28.0,18.6,,0,128
2025-09-30,Bangalore,57.0,21.0,,0,135
2025-10-01,Bangalore,142.0,16.2,,0,118
2025-10-02,Bangalore,120.0,31.5,Gandhi Jayanti,0,135
2025-10-03,Bangalore,98.0,18.7,,0,117
2025-10-04,Bangalore,64.0,22.4,,0,93
2025-10-05,Bangalore,21.0,23.5,,0,94
2025-10-06,Bangalore,103.0,22.4,,0,113
2025-10-07,Bangalore,66.0,17.9,,0,114
2025-10-08,Bangalore,104.0,20.1,,0,117
2025-10-09,Bangalore,127.0,23.6,,0,119
2025-10-10,Bangalore,60.0,10.2,,0,123
2024-01-01,Chennai,122.0,26.4,New Year,0,212
2024-01-02,Chennai,151.0,21.7,,0,182
2024-01-03,Chennai,144.0,24.7,,0,154
2024-01-04,Chennai,190.0,26.6,,0,180
2024-01-05,Chennai,136.0,28.5,,0,163
2024-01-06,Chennai,208.0,28.1,,0,161
2024-01-07,Chennai,66.0,23.3,,0,118
2024-01-08,Chennai,133.0,27.4,,0,158
2024-01-09,Chennai,78.0,22.8,,0,146
2024-01-10,Chennai,154.0,30.8,,0,173
2024-01-11,Chennai,123.0,27.7,,0,165
2024-01-12,Chennai,200.0,26.1,,0,189
2024-01-13,Chennai,156.0,23.2,,0,153
2024-01-14,Chennai,147.0,27.9,,2,172
2024-01-15,Chennai,149.0,31.0,,2,196
2024-01-16,Chennai,145.0,22.7,,2,211
2024-01-17,Chennai,128.0,27.3,,2,205
2024-01-18,Chennai,185.0,27.2,,2,217
2024-01-19,Chennai,87.0,28.7,,2,205
2024-01-20,Chennai,108.0,27.9,,2,150
2024-01-21,Chennai,159.0,27.0,,2,172
2024-01-22,Chennai,154.0,28.3,,2,209
2024-01-23,Chennai,120.0,22.2,,2,197
2024-01-24,Chennai,97.0,24.8,,2,191
2024-01-25,Chennai,186.0,26.2,,2,241
2024-01-26,Chennai,59.0,26.9,,2,191
2024-01-27,Chennai,107.0,26.0,,2,160
2024-01-28,Chennai,199.0,26.4,,2,183
2024-01-29,Chennai,165.0,25.5,,2,206
2024-01-30,Chennai,139.0,26.9,,2,208
2024-01-31,Chennai,165.0,24.7,,2,218
2024-02-01,Chennai,155.0,26.7,,0,178
2024-02-02,Chennai,248.0,29.7,,0,208
2024-02-03,Chennai,142.0,23.7,,0,136
2024-02-04,Chennai,140.0,27.6,,0,133
2024-02-05,Chennai,104.0,30.9,,0,171
2024-02-06,Chennai,124.0,24.1,,0,163
2024-02-07,Chennai,151.0,27.5,,0,168
2024-02-08,Chennai,134.0,29.0,,0,178
2024-02-09,Chennai,153.0,25.5,,0,187
2024-02-10,Chennai,121.0,28.4,,0,123
2024-02-11,Chennai,157.0,31.2,,0,154
2024-02-12,Chennai,52.0,29.9,,0,176
2024-02-13,Chennai,117.0,25.5,,0,179
2024-02-14,Chennai,198.0,23.0,,0,187
2024-02-15,Chennai,139.0,31.8,,0,187
2024-02-16,Chennai,109.0,28.8,,0,173
2024-02-17,Chennai,245.0,25.5,,0,187
2024-02-18,Chennai,193.0,25.8,,0,165
2024-02-19,Chennai,187.0,24.3,,0,201
2024-02-20,Chennai,262.0,24.2,,0,210
2024-02-21,Chennai,242.0,26.1,,0,208
2024-02-22,Chennai,140.0,32.0,,0,190
2024-02-23,Chennai,196.0,29.8,,0,186
2024-02-24,Chennai,154.0,28.0,,0,152
2024-02-25,Chennai,109.0,27.0,,0,123
2024-02-26,Chennai,113.0,26.9,,0,169
2024-02-27,Chennai,210.0,22.5,,0,196
2024-02-28,Chennai,101.0,22.8,,0,152
2024-02-29,Chennai,289.0,22.9,,0,217
2024-03-01,Chennai,85.0,25.6,,0,155
2024-03-02,Chennai,54.0,31.6,,0,135
2024-03-03,Chennai,140.0,29.8,,0,137
2024-03-04,Chennai,91.0,30.5,,0,167
2024-03-05,Chennai,22.0,29.6,,0,160
2024-03-06,Chennai,109.0,34.2,,0,170
2024-03-07,Chennai,117.0,31.3,,0,176
2024-03-08,Chennai,175.0,27.7,Holi,0,250
2024-03-09,Chennai,96.0,29.7,,0,122
2024-03-10,Chennai,94.0,26.1,,0,129
2024-03-11,Chennai,161.0,29.6,,0,197
2024-03-12,Chennai,91.0,28.6,,0,164
2024-03-13,Chennai,20.0,32.1,,0,158
2024-03-14,Chennai,146.0,35.5,,0,193
2024-03-15,Chennai,193.0,27.8,,0,183
2024-03-16,Chennai,114.0,31.4,,0,136
2024-03-17,Chennai,108.0,30.4,,0,118
2024-03-18,Chennai,49.0,32.3,,0,166
2024-03-19,Chennai,165.0,28.2,,0,196
2024-03-20,Chennai,207.0,32.5,,1,200
2024-03-21,Chennai,51.0,25.2,,1,169
2024-03-22,Chennai,191.0,36.4,,1,207
2024-03-23,Chennai,100.0,26.4,,1,144
2024-03-24,Chennai,174.0,33.6,,1,173
2024-03-25,Chennai,91.0,34.2,,1,187
2024-03-26,Chennai,118.0,30.2,,1,190
2024-03-27,Chennai,113.0,29.0,,1,180
2024-03-28,Chennai,55.0,27.9,,1,181
2024-03-29,Chennai,84.0,28.9,Good Friday,1,208
2024-03-30,Chennai,95.0,30.9,,1,129
2024-03-31,Chennai,34.0,31.9,,1,138
2024-04-01,Chennai,148.0,33.9,,0,187
2024-04-02,Chennai,182.0,30.9,,0,197
2024-04-03,Chennai,134.0,31.1,,0,193
2024-04-04,Chennai,101.0,32.4,,0,178
2024-04-05,Chennai,85.0,31.2,,0,174
2024-04-06,Chennai,104.0,32.0,,0,124
2024-04-07,Chennai,122.0,30.7,,0,143
2024-04-08,Chennai,90.0,35.9,,0,168
2024-04-09,Chennai,176.0,30.7,,0,206
2024-04-10,Chennai,98.0,35.5,,0,165
2024-04-11,Chennai,97.0,37.5,Eid,0,197
2024-04-12,Chennai,90.0,31.5,,0,166
2024-04-13,Chennai,63.0,28.8,,0,120
2024-04-14,Chennai,65.0,33.6,,0,124
2024-04-15,Chennai,121.0,23.0,,0,182
2024-04-16,Chennai,122.0,32.1,,0,173
2024-04-17,Chennai,80.0,30.0,,0,183
2024-04-18,Chennai,113.0,36.8,,0,171
2024-04-19,Chennai,116.0,27.0,,1,187
2024-04-20,Chennai,108.0,34.6,,1,158
2024-04-21,Chennai,84.0,36.3,,1,151
2024-04-22,Chennai,31.0,38.0,,1,207
2024-04-23,Chennai,128.0,33.0,,1,187
2024-04-24,Chennai,79.0,36.5,,1,188
2024-04-25,Chennai,175.0,33.0,,1,200
2024-04-26,Chennai,73.0,30.7,,1,185
2024-04-27,Chennai,42.0,30.6,,1,154
2024-04-28,Chennai,57.0,35.7,,1,133
2024-04-29,Chennai,165.0,29.4,,0,178
2024-04-30,Chennai,131.0,34.1,,0,182
2024-05-01,Chennai,66.0,35.3,,0,177
2024-05-02,Chennai,142.0,32.4,,0,190
2024-05-03,Chennai,42.0,31.9,,0,181
2024-05-04,Chennai,80.0,37.1,,0,136
2024-05-05,Chennai,126.0,34.7,,0,142
2024-05-06,Chennai,85.0,35.2,,0,175
2024-05-07,Chennai,120.0,36.2,,0,175
2024-05-08,Chennai,154.0,31.9,,0,174
2024-05-09,Chennai,162.0,34.2,,0,194
2024-05-10,Chennai,118.0,36.3,,0,168
2024-05-11,Chennai,83.0,36.0,,1,155
2024-05-12,Chennai,167.0,35.6,,1,177
2024-05-13,Chennai,75.0,33.4,,1,192
2024-05-14,Chennai,127.0,34.8,,1,181
2024-05-15,Chennai,143.0,31.8,,1,183
2024-05-16,Chennai,105.0,26.9,,1,185
2024-05-17,Chennai,117.0,33.1,,1,181
2024-05-18,Chennai,95.0,31.9,,1,142
2024-05-19,Chennai,89.0,34.6,,1,140
2024-05-20,Chennai,84.0,35.2,,1,190
2024-05-21,Chennai,76.0,35.6,,1,188
2024-05-22,Chennai,42.0,37.3,,1,201
2024-05-23,Chennai,96.0,33.9,,1,175
2024-05-24,Chennai,128.0,36.0,,1,179
2024-05-25,Chennai,61.0,36.1,,1,146
2024-05-26,Chennai,48.0,39.1,,1,142
2024-05-27,Chennai,102.0,34.1,,1,168
2024-05-28,Chennai,108.0,35.8,,1,182
2024-05-29,Chennai,85.0,36.5,,1,167
2024-05-30,Chennai,62.0,35.3,,1,178
2024-05-31,Chennai,76.0,37.4,,1,178
2024-06-01,Chennai,159.0,29.5,,1,139
2024-06-02,Chennai,110.0,31.8,,1,134
2024-06-03,Chennai,114.0,33.3,,1,187
2024-06-04,Chennai,43.0,35.9,,1,177
2024-06-05,Chennai,29.0,40.0,,1,192
2024-06-06,Chennai,37.0,34.3,,1,186
2024-06-07,Chennai,26.0,32.1,,1,178
2024-06-08,Chennai,172.0,35.1,,1,174
2024-06-09,Chennai,24.0,36.0,,0,127
2024-06-10,Chennai,154.0,39.7,,0,183
2024-06-11,Chennai,34.0,32.6,,0,160
2024-06-12,Chennai,72.0,36.1,,0,166
2024-06-13,Chennai,48.0,33.7,,0,152
2024-06-14,Chennai,38.0,32.7,,0,151
2024-06-15,Chennai,38.0,34.8,,0,108
2024-06-16,Chennai,46.0,37.4,,0,132
2024-06-17,Chennai,69.0,33.6,,0,149
2024-06-18,Chennai,38.0,32.9,,2,182
2024-06-19,Chennai,87.0,31.1,,2,181
2024-06-20,Chennai,20.0,33.9,,2,191
2024-06-21,Chennai,47.0,39.2,,2,210
2024-06-22,Chennai,157.0,35.1,,2,188
2024-06-23,Chennai,84.0,35.6,,2,158
2024-06-24,Chennai,20.0,36.9,,2,207
2024-06-25,Chennai,20.0,34.9,,2,198
2024-06-26,Chennai,54.0,38.5,,2,197
2024-06-27,Chennai,46.0,38.7,,2,190
2024-06-28,Chennai,37.0,32.3,,2,180
2024-06-29,Chennai,77.0,33.4,,2,158
2024-06-30,Chennai,20.0,31.5,,2,155
2024-07-01,Chennai,136.0,36.0,,2,202
2024-07-02,Chennai,20.0,32.9,,2,188
2024-07-03,Chennai,20.0,31.2,,2,183
2024-07-04,Chennai,58.0,34.7,,2,183
2024-07-05,Chennai,93.0,35.2,,2,191
2024-07-06,Chennai,99.0,36.5,,2,148
2024-07-07,Chennai,69.0,37.4,,2,169
2024-07-08,Chennai,87.0,34.0,,0,156
2024-07-09,Chennai,106.0,35.1,,0,162
2024-07-10,Chennai,36.0,34.4,,0,146
2024-07-11,Chennai,135.0,37.5,,0,156
2024-07-12,Chennai,64.0,33.1,,0,146
2024-07-13,Chennai,84.0,30.9,,0,125
2024-07-14,Chennai,53.0,34.4,,0,100
2024-07-15,Chennai,71.0,33.6,,0,143
2024-07-16,Chennai,77.0,39.0,,0,154
2024-07-17,Chennai,29.0,33.0,,0,145
2024-07-18,Chennai,192.0,36.9,,0,189
2024-07-19,Chennai,20.0,35.1,,0,167
2024-07-20,Chennai,118.0,31.8,,0,127
2024-07-21,Chennai,26.0,33.6,,0,127
2024-07-22,Chennai,21.0,33.1,,0,154
2024-07-23,Chennai,75.0,34.2,,0,143
2024-07-24,Chennai,50.0,34.2,,0,151
2024-07-25,Chennai,128.0,28.8,,0,154
2024-07-26,Chennai,120.0,32.9,,0,138
2024-07-27,Chennai,20.0,33.3,,0,124
2024-07-28,Chennai,104.0,31.4,,0,120
2024-07-29,Chennai,98.0,36.0,,0,147
2024-07-30,Chennai,24.0,32.4,,1,153
2024-07-31,Chennai,70.0,35.6,,1,159
2024-08-01,Chennai,20.0,33.0,,1,159
2024-08-02,Chennai,69.0,32.8,,1,163
2024-08-03,Chennai,125.0,35.2,,1,143
2024-08-04,Chennai,20.0,31.4,,1,135
2024-08-05,Chennai,49.0,30.6,,1,178
2024-08-06,Chennai,139.0,33.0,,1,164
2024-08-07,Chennai,103.0,31.9,,1,169
2024-08-08,Chennai,48.0,38.2,,1,165
2024-08-09,Chennai,176.0,33.8,,1,195
2024-08-10,Chennai,46.0,29.2,,1,109
